frameId	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az
9	147	-0.9854	-0.0553	-0.0819	-0.1384	15.5	-6.9	1.5	-51	165	2047	
10	147	-0.9854	-0.0566	-0.0816	-0.1384	17.6	-7.1	1.8	-52	195	2026	
11	147	-0.9853	-0.0580	-0.0812	-0.1384	19.0	-6.7	2.5	-44	192	2025	
12	147	-0.9852	-0.0595	-0.0810	-0.1385	20.3	-5.8	2.5	-36	199	2034	
13	147	-0.9852	-0.0609	-0.0808	-0.1385	19.1	-5.0	2.2	-26	214	2035	
14	147	-0.9851	-0.0622	-0.0801	-0.1387	16.0	-3.5	3.1	-29	236	2013	
15	147	-0.9850	-0.0632	-0.0801	-0.1390	12.1	0.7	6.8	-23	246	2004	
16	147	-0.9849	-0.0638	-0.0802	-0.1392	6.0	0.2	2.8	-14	256	1996	
17	147	-0.9849	-0.0640	-0.0803	-0.1393	1.2	1.7	1.5	-14	256	2008	
18	147	-0.9849	-0.0638	-0.0804	-0.1394	-3.1	2.9	0.7	-19	251	2007	
19	147	-0.9849	-0.0635	-0.0806	-0.1395	-5.7	3.9	0.3	-25	240	2018	
20	147	-0.9852	-0.0631	-0.0801	-0.1377	-6.4	3.7	0.3	-31	231	2036	
21	147	-0.9852	-0.0626	-0.0803	-0.1378	-5.4	3.3	0.2	-27	216	2051	
22	147	-0.9852	-0.0622	-0.0804	-0.1378	-3.7	1.0	0.0	-40	213	2033	
23	147	-0.9852	-0.0621	-0.0804	-0.1379	-1.5	0.2	0.6	-32	220	2023	
24	147	-0.9852	-0.0620	-0.0804	-0.1379	-0.8	-0.3	0.1	-36	219	2028	
25	147	-0.9852	-0.0620	-0.0803	-0.1379	-1.2	-0.1	0.8	-31	214	2020	
26	147	-0.9854	-0.0618	-0.0797	-0.1371	-1.9	0.7	0.4	-32	221	2031	
27	147	-0.9854	-0.0616	-0.0798	-0.1371	-3.9	2.0	0.3	-27	223	2014	
28	147	-0.9854	-0.0611	-0.0799	-0.1372	-6.5	3.1	0.0	-33	219	2031	
29	147	-0.9854	-0.0605	-0.0802	-0.1372	-10.1	5.3	-0.3	-24	229	1995	
30	147	-0.9854	-0.0595	-0.0805	-0.1373	-12.9	7.2	-0.9	-28	224	2015	
31	147	-0.9855	-0.0584	-0.0809	-0.1373	-15.3	7.9	-0.7	-45	214	2019	
32	147	-0.9856	-0.0572	-0.0807	-0.1368	-16.6	8.1	-1.0	-43	200	2041	
33	147	-0.9857	-0.0559	-0.0811	-0.1369	-16.7	7.1	-0.9	-50	197	2042	
34	147	-0.9857	-0.0544	-0.0813	-0.1370	-14.3	6.3	-0.1	-65	185	2057	
35	147	-0.9857	-0.0534	-0.0815	-0.1371	-13.8	4.3	-0.2	-55	176	2023	
36	147	-0.9857	-0.0526	-0.0817	-0.1372	-10.3	3.4	0.0	-48	172	2033	
37	147	-0.9858	-0.0520	-0.0818	-0.1372	-6.5	1.6	0.2	-53	158	2053	
38	147	-0.9859	-0.0515	-0.0812	-0.1367	-3.2	1.2	0.0	-48	163	2048	
39	147	-0.9859	-0.0514	-0.0813	-0.1368	-0.2	0.2	0.5	-61	160	2035	
40	147	-0.9859	-0.0515	-0.0812	-0.1368	2.1	-0.7	0.4	-52	166	2046	
41	147	-0.9859	-0.0518	-0.0812	-0.1368	4.2	-1.5	0.7	-54	167	2042	
42	147	-0.9859	-0.0522	-0.0811	-0.1368	4.9	-1.7	0.9	-49	170	2022	
43	147	-0.9859	-0.0525	-0.0810	-0.1368	4.8	-1.7	0.9	-43	180	2034	
44	147	-0.9862	-0.0529	-0.0802	-0.1346	4.3	-1.6	0.7	-46	179	2016	
45	147	-0.9862	-0.0533	-0.0802	-0.1346	4.2	-1.4	0.8	-48	176	2022	
46	147	-0.9862	-0.0541	-0.0797	-0.1347	11.0	-10.1	1.4	59	529	1962	
47	147	-0.9862	-0.0543	-0.0793	-0.1347	3.8	-2.6	1.3	13	32	2090	
